"EKATTE","Postcode","Name","Mun_code","Mun_name","Reg_code","Reg_name"
62973,4583,Розово,PAZ06,Брацигово,PAZ,Пазарджик
31108,4264,Златовръх,PDV01,Асеновград,PDV,Пловдив
55590,4267,Патриарх Евтимово,PDV01,Асеновград,PDV,Пловдив
38844,4644,Костандово,PAZ24,Ракитово,PAZ,Пазарджик
06207,4579,Брацигово,PAZ06,Брацигово,PAZ,Пазарджик
78207,4126,Цар Калоян,PDV42,Куклен,PDV,Пловдив
37633,4248,Козаново,PDV01,Асеновград,PDV,Пловдив
10450,4600,Велинград,PAZ08,Велинград,PAZ,Пазарджик
29522,4585,Жребичко,PAZ06,Брацигово,PAZ,Пазарджик
18277,4125,Гълъбово,PDV42,Куклен,PDV,Пловдив
56277,4550,Пещера,PAZ21,Пещера,PAZ,Пазарджик
24493,4280,Дълбок извор,PDV23,Първомай,PDV,Пловдив
75188,4228,Устина,PDV26,Родопи,PDV,Пловдив
39921,4220,Кричим,PDV39,Кричим,PDV,Пловдив
06029,4246,Боянци,PDV01,Асеновград,PDV,Пловдив
23008,4641,Дорково,PAZ24,Ракитово,PAZ,Пазарджик
57806,4281,Поройна,PDV23,Първомай,PDV,Пловдив
32341,4269,Избеглии,PDV01,Асеновград,PDV,Пловдив
77373,4111,Храбрино,PDV26,Родопи,PDV,Пловдив
37705,4584,Козарско,PAZ06,Брацигово,PAZ,Пазарджик
55909,4225,Перущица,PDV40,Перущица,PDV,Пловдив
23234,4642,Драгиново,PAZ08,Велинград,PAZ,Пазарджик
07586,4587,Бяга,PAZ06,Брацигово,PAZ,Пазарджик
05339,4114,Болярци,PDV28,Садово,PDV,Пловдив
38385,4268,Конуш,PDV01,Асеновград,PDV,Пловдив
59032,4110,Първенец,PDV26,Родопи,PDV,Пловдив
06505,4224,Брестовица,PDV26,Родопи,PDV,Пловдив
61371,4590,Радилово,PAZ21,Пещера,PAZ,Пазарджик
48965,4118,Моминско,PDV28,Садово,PDV,Пловдив
32888,4588,Исперихово,PAZ06,Брацигово,PAZ,Пазарджик
40717,4223,Куртово Конаре,PDV41,Стамболийски,PDV,Пловдив
72093,4282,Татарево,PDV23,Първомай,PDV,Пловдив
36124,4589,Капитан Димитриево,PAZ21,Пещера,PAZ,Пазарджик
20362,4414,Дебръщица,PAZ19,Пазарджик,PAZ,Пазарджик
07226,2555,Бъзовица,KNL50,Трекляно,KNL,Кюстендил
16167,2439,Горна Врабча,PER19,Земен,PER,Перник
80385,2436,Чепино,PER22,Ковачевци,PER,Перник
04618,2341,Богданов дол,PER32,Перник,PER,Перник
23399,2554,Драгойчинци,KNL50,Трекляно,KNL,Кюстендил
03887,2435,Беренде,PER19,Земен,PER,Перник
16170,2459,Горна Глоговица,PER19,Земен,PER,Перник
27320,2434,Еловдол,PER19,Земен,PER,Перник
87480,2355,Ярджиловци,PER32,Перник,PER,Перник
49357,2437,Мурено,PER19,Земен,PER,Перник
24517,2492,Дълга лука,PER51,Трън,PER,Перник
14146,2392,Габровдол,PER19,Земен,PER,Перник
30836,2356,Зидарци,PER32,Перник,PER,Перник
55141,2438,Падине,PER19,Земен,PER,Перник
21854,2497,Докьовци,PER51,Трън,PER,Перник
53415,2408,Одраница,PER19,Земен,PER,Перник
10817,2579,Ветрен,KNL31,Невестино,KNL,Кюстендил
78584,2580,Църварица,KNL31,Невестино,KNL,Кюстендил
32696,2581,Илия,KNL31,Невестино,KNL,Кюстендил
62058,2577,Раково,KNL31,Невестино,KNL,Кюстендил
72494,2591,Тишаново,KNL31,Невестино,KNL,Кюстендил
80251,2577,Чеканец,KNL31,Невестино,KNL,Кюстендил
55539,2631,Пастра,KNL38,Рила,KNL,Кюстендил
69571,2584,Страдалово,KNL31,Невестино,KNL,Кюстендил
76180,2682,Фролош,KNL27,Кочериново,KNL,Кюстендил
78625,2624,Цървище,KNL27,Кочериново,KNL,Кюстендил
65142,2576,Сажденик,KNL29,Кюстендил,KNL,Кюстендил
55083,2632,Падала,KNL38,Рила,KNL,Кюстендил
65047,2576,Савойски,KNL29,Кюстендил,KNL,Кюстендил
67698,2641,Смочево,KNL38,Рила,KNL,Кюстендил
67619,2583,Смоличано,KNL31,Невестино,KNL,Кюстендил
04532,2660,Бобошево,KNL05,Бобошево,KNL,Кюстендил
10050,2590,Ваксево,KNL31,Невестино,KNL,Кюстендил
78598,2576,Цървена ябълка,KNL29,Кюстендил,KNL,Кюстендил
67252,2642,Слатино,KNL05,Бобошево,KNL,Кюстендил
68062,2664,Сопово,KNL05,Бобошево,KNL,Кюстендил
21292,2582,Длъхчево-Сабляр,KNL31,Невестино,KNL,Кюстендил
21565,2662,Доброво,KNL05,Бобошево,KNL,Кюстендил
55734,2582,Пелатиково,KNL31,Невестино,KNL,Кюстендил
02172,2676,Бадино,KNL05,Бобошево,KNL,Кюстендил
66888,2663,Скрино,KNL05,Бобошево,KNL,Кюстендил
75174,2675,Усойка,KNL05,Бобошево,KNL,Кюстендил
12351,2661,Вуково,KNL05,Бобошево,KNL,Кюстендил
11232,2665,Висока могила,KNL05,Бобошево,KNL,Кюстендил
52194,2534,Ново село,KNL29,Кюстендил,KNL,Кюстендил
39325,2649,Крайни дол,KNL48,Дупница,KNL,Кюстендил
04314,2678,Блажиево,KNL05,Бобошево,KNL,Кюстендил
23827,2596,Друмохар,KNL31,Невестино,KNL,Кюстендил
78495,2666,Циклово,KNL05,Бобошево,KNL,Кюстендил
55542,2659,Пастух,KNL31,Невестино,KNL,Кюстендил
62284,2578,Рашка Гращица,KNL31,Невестино,KNL,Кюстендил
27574,2585,Еремия,KNL31,Невестино,KNL,Кюстендил
35119,2593,Кадровица,KNL31,Невестино,KNL,Кюстендил
73750,2586,Търсино,KNL29,Кюстендил,KNL,Кюстендил
17659,2679,Грамаде,KNL48,Дупница,KNL,Кюстендил
35804,2677,Каменик,KNL05,Бобошево,KNL,Кюстендил
30613,2592,Згурово,KNL31,Невестино,KNL,Кюстендил
20763,2648,Джерман,KNL48,Дупница,KNL,Кюстендил
49566,2655,Мърводол,KNL31,Невестино,KNL,Кюстендил
44210,2656,Локвата,KNL04,Бобов дол,KNL,Кюстендил
43267,2588,Лелинци,KNL29,Кюстендил,KNL,Кюстендил
35835,2572,Каменичка Скакавица,KNL29,Кюстендил,KNL,Кюстендил
04220,2644,Бистрица,KNL48,Дупница,KNL,Кюстендил
51336,2594,Неделкова Гращица,KNL31,Невестино,KNL,Кюстендил
18455,2570,Гюешево,KNL29,Кюстендил,KNL,Кюстендил
81284,2598,Четирци,KNL31,Невестино,KNL,Кюстендил
04371,2657,Блато,KNL04,Бобов дол,KNL,Кюстендил
03962,2587,Берсин,KNL29,Кюстендил,KNL,Кюстендил
46317,2691,Мали Върбовник,KNL04,Бобов дол,KNL,Кюстендил
02350,2680,Баланово,KNL48,Дупница,KNL,Кюстендил
68789,2600,Дупница,KNL48,Дупница,KNL,Кюстендил
04796,2509,Богослов,KNL29,Кюстендил,KNL,Кюстендил
15457,2690,Голям Върбовник,KNL04,Бобов дол,KNL,Кюстендил
62181,2569,Раненци,KNL29,Кюстендил,KNL,Кюстендил
51216,2595,Невестино,KNL31,Невестино,KNL,Кюстендил
55230,2681,Палатово,KNL48,Дупница,KNL,Кюстендил
17751,2589,Граница,KNL29,Кюстендил,KNL,Кюстендил
18352,2568,Гърляно,KNL29,Кюстендил,KNL,Кюстендил
17680,2574,Грамаждано,KNL29,Кюстендил,KNL,Кюстендил
59358,2650,Паничище,KNL41,Сапарева баня,KNL,Кюстендил
65245,2620,Самораново,KNL48,Дупница,KNL,Кюстендил
67461,2533,Слокощица,KNL29,Кюстендил,KNL,Кюстендил
52026,2531,Нови чифлик,KNL29,Кюстендил,KNL,Кюстендил
58129,2571,Преколница,KNL29,Кюстендил,KNL,Кюстендил
62520,2621,Ресилово,KNL41,Сапарева баня,KNL,Кюстендил
22112,2658,Долна Козница,KNL31,Невестино,KNL,Кюстендил
29386,2573,Жиленци,KNL29,Кюстендил,KNL,Кюстендил
53254,2647,Овчарци,KNL41,Сапарева баня,KNL,Кюстендил
73691,2532,Търновлаг,KNL29,Кюстендил,KNL,Кюстендил
41112,2500,Кюстендил,KNL29,Кюстендил,KNL,Кюстендил
02138,2530,Багренци,KNL29,Кюстендил,KNL,Кюстендил
56378,2508,Пиперков чифлик,KNL29,Кюстендил,KNL,Кюстендил
78608,2567,Цървендол,KNL29,Кюстендил,KNL,Кюстендил
63608,2568,Ръсово,KNL29,Кюстендил,KNL,Кюстендил
16141,2575,Горна Брестница,KNL29,Кюстендил,KNL,Кюстендил
55364,2685,Паничарево,KNL04,Бобов дол,KNL,Кюстендил
65365,2650,Сапарева баня,KNL41,Сапарева баня,KNL,Кюстендил
87727,2622,Яхиново,KNL48,Дупница,KNL,Кюстендил
56349,2618,Пиперево,KNL48,Дупница,KNL,Кюстендил
36659,2537,Катрище,KNL29,Кюстендил,KNL,Кюстендил
38515,2567,Коприва,KNL29,Кюстендил,KNL,Кюстендил
43709,2597,Лиляч,KNL31,Невестино,KNL,Кюстендил
83082,2684,Шатрово,KNL04,Бобов дол,KNL,Кюстендил
15535,2635,Големо село,KNL04,Бобов дол,KNL,Кюстендил
14917,2546,Гирчевци,KNL29,Кюстендил,KNL,Кюстендил
44183,2507,Лозно,KNL29,Кюстендил,KNL,Кюстендил
04354,2617,Блатино,KNL48,Дупница,KNL,Кюстендил
22071,2536,Долна Гращица,KNL29,Кюстендил,KNL,Кюстендил
29026,2545,Жабокрът,KNL29,Кюстендил,KNL,Кюстендил
21974,2637,Долистово,KNL04,Бобов дол,KNL,Кюстендил
65379,2645,Сапарево,KNL41,Сапарева баня,KNL,Кюстендил
22811,2567,Долно село,KNL29,Кюстендил,KNL,Кюстендил
87062,2544,Ябълково,KNL29,Кюстендил,KNL,Кюстендил
80491,2629,Червен брег,KNL48,Дупница,KNL,Кюстендил
43815,2547,Лисец,KNL29,Кюстендил,KNL,Кюстендил
46824,2636,Мало село,KNL04,Бобов дол,KNL,Кюстендил
16198,2535,Горна Гращица,KNL29,Кюстендил,KNL,Кюстендил
61457,2548,Радловци,KNL29,Кюстендил,KNL,Кюстендил
38635,2688,Коркина,KNL04,Бобов дол,KNL,Кюстендил
72045,2538,Таваличево,KNL29,Кюстендил,KNL,Кюстендил
43373,2567,Леска,KNL29,Кюстендил,KNL,Кюстендил
04491,2567,Бобешино,KNL29,Кюстендил,KNL,Кюстендил
39339,2633,Крайници,KNL48,Дупница,KNL,Кюстендил
52297,2689,Новоселяне,KNL04,Бобов дол,KNL,Кюстендил
66891,2599,Скриняно,KNL29,Кюстендил,KNL,Кюстендил
04323,2548,Блатец,KNL29,Кюстендил,KNL,Кюстендил
29266,2567,Жеравино,KNL29,Кюстендил,KNL,Кюстендил
38432,2540,Коняво,KNL29,Кюстендил,KNL,Кюстендил
52400,2599,Николичевци,KNL29,Кюстендил,KNL,Кюстендил
16242,2687,Горна Козница,KNL04,Бобов дол,KNL,Кюстендил
78543,2567,Црешново,KNL29,Кюстендил,KNL,Кюстендил
40765,2567,Кутугерци,KNL29,Кюстендил,KNL,Кюстендил
38474,2543,Копиловци,KNL29,Кюстендил,KNL,Кюстендил
67790,2547,Соволяно,KNL29,Кюстендил,KNL,Кюстендил
21782,2547,Дождевица,KNL29,Кюстендил,KNL,Кюстендил
24791,2651,Дяково,KNL48,Дупница,KNL,Кюстендил
02052,2668,Бабинска река,KNL04,Бобов дол,KNL,Кюстендил
20208,2541,Дворище,KNL29,Кюстендил,KNL,Кюстендил
48711,2654,Мламолово,KNL04,Бобов дол,KNL,Кюстендил
46108,2549,Мазарачево,KNL29,Кюстендил,KNL,Кюстендил
78611,2542,Цървеняно,KNL29,Кюстендил,KNL,Кюстендил
72758,2619,Тополница,KNL48,Дупница,KNL,Кюстендил
83354,2553,Шишковци,KNL29,Кюстендил,KNL,Кюстендил
78447,2567,Церовица,KNL29,Кюстендил,KNL,Кюстендил
02049,2683,Бабино,KNL04,Бобов дол,KNL,Кюстендил
40991,2563,Кършалево,KNL29,Кюстендил,KNL,Кюстендил
46262,2669,Мала Фуча,KNL04,Бобов дол,KNL,Кюстендил
18112,2567,Гурбановци,KNL29,Кюстендил,KNL,Кюстендил
04501,2670,Бобов дол,KNL04,Бобов дол,KNL,Кюстендил
